date,open,high,low,close,volume
2025-11-13 05:00:00+00:00,620.13,620.48,611.06,612.52,13065765
2025-11-14 05:00:00+00:00,606.34,615.72,604.43,612.36,9681664
2025-11-17 05:00:00+00:00,610.29,613.97,603.42,606.63,8902509
2025-11-18 05:00:00+00:00,603.33,606.1,597.67,601.63,8542623
2025-11-19 05:00:00+00:00,602.15,608.14,600.31,603.81,7449382
2025-11-20 05:00:00+00:00,613.25,615.63,594.06,594.65,13984992
2025-11-21 05:00:00+00:00,596.92,605.6,593.09,600.57,9821397
2025-11-24 05:00:00+00:00,603.89,610.64,602.92,609.5,6242684
2025-11-25 05:00:00+00:00,609.34,616.25,605.58,615.17,7389540
2025-11-26 05:00:00+00:00,617.55,621.26,616.75,619.42,5323215
2025-11-28 05:00:00+00:00,620.49,623.07,620.17,622.85,2953169
2025-12-01 05:00:00+00:00,618.65,622.45,618.58,619.99,9191563
2025-12-02 05:00:00+00:00,621.46,623.21,619.09,621.04,5280591
2025-12-03 05:00:00+00:00,620.23,624.21,619.42,623.21,6338404
2025-12-04 05:00:00+00:00,624.56,624.6,620.94,623.73,5147737
2025-12-05 05:00:00+00:00,624.72,627.38,623.91,624.9,5693102
2025-12-08 05:00:00+00:00,625.77,625.88,621.16,623.05,6876706
2025-12-09 05:00:00+00:00,622.62,624.63,622.11,622.54,12848978
2025-12-10 05:00:00+00:00,622.08,627.9,620.93,626.57,22457434
2025-12-11 05:00:00+00:00,624.43,628.26,621.72,628.1,33921039
2025-12-12 05:00:00+00:00,627.2,627.83,618.96,621.32,8534727
2025-12-15 05:00:00+00:00,624.98,624.98,619.04,620.42,11337200
2025-12-16 05:00:00+00:00,619.02,620.68,615.16,618.69,15819621
2025-12-17 05:00:00+00:00,619.66,620.1,611.7,611.89,21356907
2025-12-18 05:00:00+00:00,617.54,620.4,615.08,616.51,37062387
2025-12-19 05:00:00+00:00,618.46,622.57,618.34,622.01,10487007
2025-12-22 05:00:00+00:00,625.16,626.46,624.01,625.93,9850052
2025-12-23 05:00:00+00:00,625.14,629.06,625.12,628.85,13798467
2025-12-24 05:00:00+00:00,628.85,631.48,628.72,630.94,3275186
2025-12-26 05:00:00+00:00,631.3,632.23,630.05,631.0,3852111
2025-12-29 05:00:00+00:00,628.48,629.96,627.14,628.78,6579447
2025-12-30 05:00:00+00:00,628.38,629.38,627.59,627.9,4180422
2025-12-31 05:00:00+00:00,628.12,628.32,623.15,623.34,5556821
2026-01-02 05:00:00+00:00,626.82,627.84,621.43,624.5,11337024
