date,open,high,low,close,volume
2025-10-22 04:00:00+00:00,608.6,609.18,597.56,603.29,61478802
2025-10-23 04:00:00+00:00,602.71,609.14,602.32,608.36,42844298
2025-10-24 04:00:00+00:00,613.75,616.17,612.89,614.85,47632473
2025-10-27 04:00:00+00:00,622.25,626.26,621.76,625.8,54098611
2025-10-28 04:00:00+00:00,628.07,632.37,626.96,630.62,61195733
2025-10-29 04:00:00+00:00,633.28,634.69,627.96,633.46,67422576
2025-10-30 04:00:00+00:00,629.87,631.19,623.66,623.77,61628511
2025-10-31 04:00:00+00:00,631.86,631.89,624.41,626.78,66305047
2025-11-03 05:00:00+00:00,632.8,633.51,627.56,629.78,37154307
2025-11-04 05:00:00+00:00,621.01,624.67,616.2,617.0,63830768
2025-11-05 05:00:00+00:00,616.24,624.32,614.96,621.01,48688484
2025-11-06 05:00:00+00:00,619.53,619.78,608.08,609.44,72115128
2025-11-07 05:00:00+00:00,606.1,607.73,596.49,607.52,81835388
2025-11-10 05:00:00+00:00,616.67,622.04,614.64,620.96,55919931
2025-11-11 05:00:00+00:00,618.31,620.45,615.27,619.31,44868841
2025-11-12 05:00:00+00:00,622.57,622.59,615.56,618.82,47444384
2025-11-13 05:00:00+00:00,615.29,615.87,603.87,606.19,71333634
2025-11-14 05:00:00+00:00,597.37,611.12,595.0,606.64,80087291
2025-11-17 05:00:00+00:00,604.09,610.25,597.69,601.46,63850367
2025-11-18 05:00:00+00:00,597.44,600.12,589.19,594.14,83327279
2025-11-19 05:00:00+00:00,594.9,603.95,592.43,597.69,73111487
2025-11-20 05:00:00+00:00,609.39,611.8,582.62,583.54,117766195
2025-11-21 05:00:00+00:00,585.33,594.81,578.63,587.92,103344155
2025-11-24 05:00:00+00:00,593.11,604.47,592.99,602.96,60168149
2025-11-25 05:00:00+00:00,601.31,608.04,595.15,606.67,57560867
2025-11-26 05:00:00+00:00,610.28,613.95,608.17,612.03,42393598
2025-11-28 05:00:00+00:00,613.87,617.07,613.18,617.0,23034394
2025-12-01 05:00:00+00:00,611.4,617.19,610.29,614.92,40957588
2025-12-02 05:00:00+00:00,617.21,621.48,615.34,619.74,54541834
2025-12-03 05:00:00+00:00,617.36,621.95,615.78,621.25,47841627
2025-12-04 05:00:00+00:00,622.66,622.67,617.28,620.67,47067751
2025-12-05 05:00:00+00:00,622.11,626.63,621.44,623.2,53614169
2025-12-08 05:00:00+00:00,624.93,626.55,619.43,622.01,43462406
2025-12-09 05:00:00+00:00,620.74,623.59,618.74,622.77,37155999
2025-12-10 05:00:00+00:00,621.58,626.92,618.73,625.33,55031384
2025-12-11 05:00:00+00:00,621.55,623.5,615.47,623.3,58272844
2025-12-12 05:00:00+00:00,619.82,621.27,609.13,611.39,75158726
2025-12-15 05:00:00+00:00,616.12,616.17,607.1,608.32,49538197
2025-12-16 05:00:00+00:00,606.05,611.28,604.7,609.52,55152819
2025-12-17 05:00:00+00:00,610.83,611.42,598.1,598.22,70654327
2025-12-18 05:00:00+00:00,607.58,610.7,604.71,606.89,78875824
2025-12-19 05:00:00+00:00,609.72,615.37,609.64,614.8,60369829
2025-12-22 05:00:00+00:00,619.89,620.19,616.31,617.75,43703101
2025-12-23 05:00:00+00:00,616.74,620.94,616.32,620.64,41120445
2025-12-24 05:00:00+00:00,620.52,622.81,620.26,622.46,18468707
2025-12-26 05:00:00+00:00,623.19,624.04,621.67,622.42,28959778
2025-12-29 05:00:00+00:00,618.64,621.31,617.27,619.41,32458308
2025-12-30 05:00:00+00:00,618.38,620.71,617.76,617.97,31226754
2025-12-31 05:00:00+00:00,618.19,618.5,612.6,612.86,40746527
2026-01-02 05:00:00+00:00,618.6,621.38,608.71,611.68,61859163
